t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3,u4,u5
5.26,-0.0065517896590197786,-0.03637776699592504,-0.0031664748299243817,-0.055908988926355194,0.05144737569817916,-1.145837916135046,-0.0007592254351207694,-0.010385650121603007,-0.0038248325446281796,-0.018289116241048106,0.008937713002260914,-0.2706185814027756,3.379413287406103e-05,0.00026084169271592167,5.092047930458626e-05,-1.7919411519693883e-05,3.17135046365192e-05,-0.00024094236481991967
5.28,-0.006545346061815831,-0.03623866596974412,-0.003103827019129146,-0.05580354559113099,0.05078973526375294,-1.141007483412406,-0.00032217986019753394,-0.006955051309046244,-0.0031323905397619535,-0.017919588056128175,0.031702629046322414,-0.24095653540838172,-0.0002185257071162402,-0.00024869510494702606,3.921592601166208e-05,-2.382398204270156e-06,6.758186456332442e-06,-0.0002051340497925594
5.3,-0.0064837038438777805,-0.03603841232286634,-0.00305189199902689,-0.055711776860790777,0.05073627973518024,-1.1369029606433816,-0.0030821108969024064,-0.01001268234388867,-0.0025967510051147884,-0.0023898173145409218,0.006770097591613823,-0.20515115526488034,0.00016543654909692736,0.00011546396949716113,-7.214851376164771e-05,-1.638437930742627e-05,3.477301796190475e-05,-0.0002380362511143784
5.32,-0.006464691539931462,-0.035869900317395814,-0.002982362573507924,-0.05566883938386208,0.050040981280058086,-1.1321285833112769,-0.000950615197315788,-0.008425600273526148,-0.0034764712759457975,-0.016377696812096915,0.03475964638338176,-0.23802054826497654,-5.2747398943382413e-05,-6.203818284768462e-05,4.554007193370294e-05,-3.182661510112469e-05,-1.8719932079542026e-05,-0.00016338160759919027
5.34,-0.0064325762808808,-0.03568782601690054,-0.002925232790030763,-0.054791414573844205,0.050088703882479726,-1.1288864585035316,-0.0016057629525329342,-0.009103715024763401,-0.0028564891738559798,-0.03181923814110533,-0.01869439522933721,-0.16341724818391457,0.00014446032424432096,-8.75130440232162e-05,4.786432607991937e-05,4.170031221966429e-06,4.081110399852053e-06,-0.00020525961624762835
5.36,-0.006437411141980272,-0.03548591662543388,-0.002880933775751715,-0.05478686620114788,0.05015564343088903,-1.1247793269065207,0.00024174305497352052,-0.010095469573332645,-0.0022149507139532136,0.0041528461093099725,0.004070234946224563,-0.20523963624187347,-0.00013800398878134978,-7.259516965164286e-06,2.7507884564642555e-05,-2.031534104544776e-05,-3.922923989711158e-05,-0.0002142503179249899
5.38,-0.00640727418655733,-0.035284724640667314,-0.002844153703005059,-0.053854150750655784,0.050723149954934044,-1.1205296230543202,-0.001506847771146965,-0.010059599238327823,-0.0018390036373354963,-0.02030365732526684,-0.03920856411329276,-0.2142460152652645,3.938964811987682e-05,0.00011824368757848419,-0.00011846919689995699,-2.868669606214414e-06,1.6422990790867224e-05,-0.000248748556674206
5.4,-0.006387482756683084,-0.035115989346940546,-0.00277786986451678,-0.0538345971827194,0.05050798205764024,-1.1155480471451726,-0.000989571493712343,-0.008436764686338883,-0.00331419192441285,-0.0028769949274398375,0.01639642635776809,-0.24873208148391898,-0.0003435340828740231,7.692902649928465e-05,-7.356167093050947e-05,9.421344566184755e-06,5.20875613776212e-05,-0.00022230267026601133
5.42,-0.006281038352835409,-0.03496884891004573,-0.002693815626310214,-0.05444817479336308,0.04978080071137901,-1.111066906898396,-0.005322220192383846,-0.007357021844741234,-0.004202711910326634,0.009415472028247038,0.052070518626073085,-0.22231529048357232,-2.83277675588348e-06,-2.3598363507479993e-05,0.00019450068499752917,-3.4077334379483764e-05,3.22568604112788e-05,-0.00019125095377419397
5.44,-0.006175223699779658,-0.03481759992518227,-0.002660027090195305,-0.0540822541960378,0.0489112764682332,-1.107236144010913,-0.005290732652787584,-0.007562449243172435,-0.0016894268057440235,-0.034056566278572294,0.032266321563299505,-0.19126578719913967,0.00019956753959941723,-9.652868434399819e-05,0.00016529377675065135,8.034040331958564e-06,-1.585370538237357e-05,-0.00017006112687666786
5.46,-0.00612123173821057,-0.034643845284561436,-0.002668480046185917,-0.05395003888931969,0.04935966255949001,-1.1038431535328774,-0.002699598078454349,-0.008687732031041537,0.00042264779953147093,0.008013941790666057,-0.015830727753243318,-0.17007125224133718,-1.202753633831624e-05,7.028112364163488e-05,-0.00010599397390232353,-3.493570830852715e-06,3.38667003241784e-05,-0.0002283954341290755
5.48,-0.006064880102017008,-0.034490067277539976,-0.002650012948394287,-0.05412490655832767,0.04881679971008364,-1.0992578300963272,-0.002817581809678138,-0.007688900351073579,-0.0009233548895830597,-0.0034880759179440543,0.033842969475640444,-0.2283675839488947,-0.00021183570949992605,-7.774295756376182e-05,-0.0001880069514674208,-2.582168325300151e-05,5.538167066675847e-06,-0.00020969349811649114
5.5,-0.005955653461913051,-0.03431856780018486,-0.002584219592539627,-0.05359938564846448,0.048527757093795434,-1.095072135184533,-0.005461332005197867,-0.008574973867756581,-0.003289667792730368,-0.025811018808713792,0.00555168279585639,-0.2097024151152095,0.0002998107372426429,-0.0001382710701836241,0.00012301695936892533,-1.9578094145100808e-05,3.672855281424568e-05,-0.0001579543661262847
5.52,-0.005923651041706109,-0.034114259294849014,-0.0025503778359486917,-0.05355719210831712,0.04772463427410695,-1.0918984626763524,-0.0016001210103471744,-0.01021542526679195,-0.001692087829546564,-0.019581070407592906,0.036713665653905284,-0.15797907615978538,5.105837679030338e-05,0.00030917629880164346,-5.094181696410364e-05,-4.17185569700853e-05,-1.7702398114429282e-05,-0.00024204673956900239
5.54,-0.005904969563122236,-0.03399074683742387,-0.002504077449096198,-0.052475651259664004,0.047694717030553974,-1.0870871600443819,-0.0009340739291937416,-0.006175622871256924,-0.0023150193426240374,-0.04170798617475547,-0.017676414086336197,-0.24200659670719882,-0.000154952801010879,-8.274890687978505e-05,0.00021765886802505794,5.591622101346251e-06,1.9699808570223833e-05,-0.000213767622910522
5.56,-0.005847326196941765,-0.0338478637505891,-0.0025134235285717565,-0.052666835103543114,0.04749462640491846,-1.0827991803568524,-0.0028821683090234735,-0.007144154341738463,0.00046730397377960824,0.005569036227522847,0.01968196117825413,-0.21378110720610752,-6.87902481267884e-05,-1.5553916400466373e-05,-6.9381222442260235e-06,-5.688151548363938e-06,1.594382150952194e-05,-0.00020820168164312991
5.58,-0.005773010162143502,-0.03370285325879355,-0.002520896268663586,-0.0526179875446147,0.04723749782824164,-1.078629228714991,-0.003715801739913093,-0.007250524589777354,0.0003736370045935513,-0.0056827761672143,0.01594560649578228,-0.2082043458555064,-0.00022697252507561846,-0.00018416361432443612,-0.00014902943430003825,2.3695763683021568e-05,1.0317524475084866e-07,-0.00019179412542114833
5.6,-0.005642217207138152,-0.03351308932663907,-0.0024905747369521336,-0.052936598920122716,0.04757517099253757,-1.0747858233879175,-0.00653964775026755,-0.009488196607723697,-0.0015160765855699839,0.023681735237155797,0.00011074010979588572,-0.19180196140926015,0.00035592100141553613,9.27361363650371e-05,-3.456113167172717e-05,-1.7638194887130755e-05,-1.0938367598738556e-05,-0.00019921710852746042
5.62,-0.005603115381767297,-0.033349184931479786,-0.0024518938471961294,-0.05238751741305589,0.047670918835875264,-1.0708166646249624,-0.0019550912685427817,-0.008195219757963983,-0.001934044487800879,-0.017618464348925625,-0.010933091577188662,-0.1992135677459762,0.00018598638757999774,9.543384001276247e-05,0.0001512092267958712,4.758800608671785e-06,5.016239297770932e-05,-0.00021685899525919917
5.64,-0.005611556831895341,-0.033211495424957965,-0.002451953382527572,-0.05288549425903615,0.04691206277021975,-1.06644901283173,0.00042207250640226724,-0.0068844753260915974,2.9767665699635595e-06,0.004748115317582378,0.05013321948229087,-0.21685056945158893,-2.1738683802352477e-05,8.238954910825983e-05,0.00017200623956634833,-5.936782808730795e-05,-3.576093752349472e-06,-0.00020659546246559792
5.66,-0.005614392308563424,-0.03309638943520199,-0.002495524326861398,-0.051659460698505855,0.04643494685659999,-1.0623429702769895,0.0001417738334041122,-0.005755299487798212,0.002178547216693331,-0.05933721230293701,-0.0035504472022812664,-0.20660035934658433,-0.0001924762607798764,7.484866859879367e-05,-3.9327834738270074e-05,-1.528809045614112e-05,-2.321754313703956e-05,-0.00022859336253206708
5.68,-0.005568501488398138,-0.03300167371099316,-0.0025285954639168162,-0.05100895252328274,0.046790502189545446,-1.0577927628058208,-0.0022945410082642614,-0.004735786210440807,0.0016535568527699636,-0.01530912420133107,-0.023208151969470844,-0.22858286072849937,-0.00012194602461603476,-1.0049702438743116e-05,-0.00024155504484743055,-5.082336063282486e-05,-1.8529521521429867e-05,-0.00021194579582176854
5.7,-0.0054923426109425265,-0.032905613733324346,-0.00250014248410102,-0.049775420786186776,0.046678459935457675,-1.0535854332552226,-0.0038079438727806284,-0.004802998883440964,-0.0014226489907910099,-0.05080640235151534,-0.0185317555982186,-0.21195374012960683,0.00031684169517685217,0.000299361545131446,-5.034811097181287e-05,1.1467484138607326e-05,3.828835263989236e-05,-0.0001744073644204584
5.72,-0.00549729799427362,-0.03288649780654676,-0.0024593129034017336,-0.05028836165742899,0.046178442427891264,-1.0500717032191889,0.00024776916655471024,-0.000955796338878869,-0.002041479034967045,0.011437747948519886,0.03826122066476463,-0.17442529306162902,-5.763304606526934e-05,-0.0003716118613198226,-3.497321639534825e-05,-4.787035090417735e-05,1.2091515070366797e-05,-0.00018572575360006186
5.74,-0.005487611354132688,-0.032773617568023355,-0.0024101526304738385,-0.04944613780840791,0.04553477585760708,-1.0463694116109805,-0.00048433200704658616,-0.005644011926170551,-0.0024580136463968473,-0.04784203089717911,0.01210401127678569,-0.18572035755588368,-0.00030488200013433907,-6.0925831589163826e-05,9.33065351768861e-05,1.7494075952372205e-05,3.607300652982783e-05,-0.00018394381358350102
5.76,-0.005400921690041617,-0.03264675277005932,-0.002385217772820525,-0.05003989350767825,0.04513967761037063,-1.0426647188486595,-0.004334483204553587,-0.006343239898202298,-0.0012467428826634847,0.01746287753193703,0.03606156117706087,-0.18394466189492398,-2.2847049500008754e-05,-8.936485003167358e-05,0.00019861129519515075,-2.3000999791332897e-05,6.3762930538237e-06,-0.00016810110548118703
5.78,-0.005309548929675209,-0.03249888611924662,-0.002410840705112993,-0.04959867305997227,0.04485471022054596,-1.039308457458933,-0.004568638018320322,-0.007393332540635665,0.0012811466146221244,-0.022981678023966563,0.006390467964455769,-0.16810867088350465,0.0001060206164120802,-0.00021195663505191973,-9.255635532346164e-05,4.018086752908181e-06,4.844161163404838e-06,-0.00017621320557870815
5.8,-0.0052461517680048204,-0.03229927139500252,-0.002412725704781904,-0.04962723499342056,0.04488175472102043,-1.0357813755154806,-0.0031698580835195114,-0.009980736212205351,9.424998344826079e-05,0.004005194187774182,0.004844899535065274,-0.176209335610125,0.000242991678098444,-3.4597402615065386e-05,-9.27764965862218e-05,-1.2212239142652056e-05,-1.530165780758923e-05,-0.0001907718211224565
5.82,-0.005245025722873654,-0.03209342942938612,-0.0023911173304905775,-0.0491449140250105,0.04511271145970779,-1.0319807170550188,-5.6302256558257106e-05,-0.010292098280820042,-0.001080418714567312,-0.012204495211649444,-0.015292037694047037,-0.19076486743991397,-5.7663010969654906e-05,0.00019019834451370303,-7.642861502781514e-05,-2.6812871185816697e-05,4.654434335019299e-05,-0.00021442534615607038
5.84,-0.005229326994587544,-0.031938305231955205,-0.0023504482356339063,-0.04902196954492272,0.04407869779879534,-1.0276772348978402,-0.0007849364143055377,-0.007756209871546019,-0.002033454742831539,-0.026805895590277056,0.04651481607183142,-0.21441404812197745,-9.934435169619993e-05,-0.00010274336578923397,-6.9644664081712295e-06,-2.678234401391376e-05,5.585622841462173e-06,-0.0002088908302504873
5.86,-0.005188695838066505,-0.03175915227541096,-0.0023085317503511726,-0.048482179358293104,0.043787715162429214,-1.0235072251254689,-0.0020315578260519966,-0.008957647827211751,-0.002095824264137358,-0.026782355259946263,0.005605166800232375,-0.20889346762332167,-4.1221795087132076e-05,9.403044775638952e-05,0.00014585183888628282,9.847550310991837e-07,-6.244605129871128e-06,-0.00018629259426211533
5.88,-0.005138150785696682,-0.031606052063750056,-0.00230404136491813,-0.04833877206205312,0.043987368958882465,-1.0197856569524635,-0.0025272526184911843,-0.007655010583044849,-0.0002245192716521262,0.0009714960534388736,-0.0062389467858931565,-0.18630338632768711,1.649692169411549e-05,-9.428955659980636e-06,-0.00026659167254373294,3.709917917673523e-06,6.317937227346524e-06,-0.0001604979828149123
5.9,-0.005092418250318982,-0.03145250309984973,-0.0022321684783749296,-0.048386652251426,0.043975463077990884,-1.0165717609569025,-0.0022866267688850216,-0.007677448195015713,-0.003593644327162245,0.003708610303235368,0.006311941232701438,-0.16051030506469288,0.0001245763794603665,-0.00015943197671752093,-0.00012562391661903068,1.315643717832521e-05,-9.018560406085016e-06,-0.00018158296175851263
5.92,-0.0050787780603497,-0.0312605650192842,-0.0021294257761549362,-0.04843995217122114,0.044347525706918904,-1.012941960795204,-0.000682009498464162,-0.009596904028276898,-0.00513713511099982,0.013151925778897532,-0.009011239990794426,-0.18157289942644358,-5.838366618215082e-05,0.00037493168548839083,0.00013317889812201926,1.9968562042611043e-05,3.600391168639943e-05,-0.00020271271465345636
5.94,-0.005050541168379011,-0.031165900562298732,-0.0020616726747346714,-0.04906174852591736,0.04397575776974352,-1.0088619814840678,-0.0014118445985344145,-0.004733222849273366,-0.0033876550710136245,0.019965307053993513,0.03598241665561634,-0.20270262025274632,-4.293967544300424e-05,0.0001563232770930301,7.692984030849093e-05,-2.802619590560473e-05,3.126557953254143e-05,-0.00013992006491297574
5.96,-0.005011799042998397,-0.03111197832781018,-0.002014237370526084,-0.048792181602137004,0.04318017414652909,-1.0060562358398262,-0.0019371062690306607,-0.0026961117244278334,-0.0023717652104271597,-0.02800327964752254,0.0312678318532686,-0.13995004399578204,1.6400097465913973e-05,9.277899903900521e-05,2.8645136040718994e-05,1.9267558847699627e-05,2.84013318989023e-06,-0.0001669271576928099
5.98,-0.004977695652687825,-0.031082208289644253,-0.001974648365788201,-0.04908659508970917,0.043390738400831214,-1.002710825044356,-0.0017051695155286492,-0.0014885019082967008,-0.0019794502368918263,0.019244986711635673,0.0028537076028399763,-0.16691427594371538,0.00010075515938068329,-0.0001733717796682864,8.099904418030967e-05,-2.0795802683889815e-05,-1.311661598809594e-05,-0.0002123925372386205
6.0,-0.004969511498909101,-0.031008957195150233,-0.00195605030721846,-0.0484654235945384,0.04351058343363303,-0.998479613708655,-0.0004092076889362548,-0.003662554724701037,-0.0009299029284852518,-0.020776682943789676,-0.013108990053618041,-0.21237082106995123,-2.1016495133575592e-05,-0.0002452052665880217,8.633761454838047e-05,3.0928428134390837e-06,1.9933821865615813e-05,-0.0001977950396181193
6.02,-0.004956114350371219,-0.030874603401213674,-0.0019595281825811606,-0.04861823420211632,0.04325806706356374,-0.9945127824121277,-0.0006698574268940711,-0.00671768969682821,0.000173893768134082,0.0030814449580101218,0.019918043705754063,-0.19780199964956027,4.9180068976921116e-06,-7.852760300300137e-06,0.00019156869564662367,-2.4715248067666977e-05,1.2804087356235887e-06,-0.0001923313762217423
6.04,-0.004944130755534532,-0.03073996247016006,-0.0020114229156552588,-0.0480796522443484,0.04306818687245013,-0.9906754079481157,-0.0005991797418343571,-0.006732046552680946,0.0025947366537025915,-0.024701974964056447,0.0012893083288156686,-0.19233398848038416,-2.5935925272586846e-05,-0.00011453814886953769,-0.00016417185718202112,1.3323985591460842e-05,-2.8362663050660825e-06,-0.00016875454735889556
6.06,-0.004925737761982914,-0.030578049990248185,-0.00202113095253742,-0.04820913681432122,0.04332083772227558,-0.9872981842599124,-0.0009196496775809194,-0.008095623995594324,0.000485401844108199,0.013305827945374056,-0.0028342963160635096,-0.1687658066970044,0.00030975908535497656,0.00022670738125668023,-0.00028573971969526364,6.584973823792132e-06,1.979782011422195e-05,-0.00017669196301564963
6.08,-0.004985936704505218,-0.030475535276252963,-0.0019584330477045997,-0.04843437259048928,0.04309532136983659,-0.9837523745451879,0.0030099471261152023,-0.005125735699760721,-0.0031348952416436027,0.0065881830758072754,0.019787013129879346,-0.17668817822391367,-0.0003425413632747531,7.19067950202969e-05,-8.29702547010078e-05,1.727419846136807e-05,3.045634907446685e-05,-0.0001355263782057089
6.1,-0.004958722047591953,-0.0303925073666228,-0.001875539311340102,-0.04898132857731231,0.04276225577254024,-0.9810194005831265,-0.001360732845663233,-0.004151395481507805,-0.004144686818223031,0.01726909581878878,0.030451254396430247,-0.1355460332357491,-4.269033013155659e-05,-0.00029638425410178433,0.0002639235354773928,8.12109258225852e-06,6.546368681831785e-07,-0.00016091500519158384
6.12,-0.004921052304116318,-0.030235553746753824,-0.0018604583934545005,-0.04905515672607053,0.04289701625180098,-0.9777993030600846,-0.0018834871737818757,-0.007847680993449513,-0.0007540458942789231,0.008125460813928228,0.0006688649488879664,-0.1609028913407401,0.00013198687614387886,-0.00016384785429264596,-3.502551167396357e-05,-1.789210977978344e-05,7.596624739813003e-06,-0.00018241508883846453
6.14,-0.004917247546716897,-0.030039136995794885,-0.0018367078742409504,-0.04870777936432959,0.04265912976197174,-0.9741544653965715,-0.0001902378699710106,-0.009820837547947272,-0.0011875259606777125,-0.017879686218827264,0.007593316688980882,-0.18240481662277275,-0.00012022221858752379,5.230791158635245e-05,0.00011747917238112176,-9.093528995392184e-06,3.966736043413357e-06,-0.00019056768270753175
6.16,-0.004883078478240984,-0.029858436861809418,-0.0018429762928962035,-0.048482524163541575,0.042576876647904126,-0.9703454803697164,-0.0017084534237957053,-0.009035006699272683,0.0003134209327601777,-0.009097724443212444,0.003968467759506926,-0.19056378488532671,8.817492142087517e-06,-0.00022500743759811505,1.3690574900498076e-05,-2.860462307634092e-05,1.1648726364103167e-05,-0.00021276039732340369
6.18,-0.004851572142510342,-0.029623102504206578,-0.0018526287104699835,-0.0479618354693266,0.04217335428165075,-0.9660954009221027,-0.0015753167865320075,-0.011766717880141353,0.00048262087869108697,-0.028595308404036613,0.011645058990141802,-0.21274979829507967,0.00015886461595068696,0.00017066580856927254,-0.00021758499900255976,-2.2052832652970007e-06,-6.133775796782886e-06,-0.00014531767360499088
6.2,-0.0048606520571906515,-0.02943391783063351,-0.0018071168878334154,-0.0477891380460438,0.04232433963791073,-0.9631935256574438,0.00045399573401539036,-0.009459233678653605,-0.0022755911318282688,-0.002217884675746344,-0.006125286286322657,-0.14534987288772078,4.118045100371187e-05,-4.342595183914846e-05,9.135226664101133e-05,-8.86109834210052e-06,3.398428352657753e-05,-0.00017695347023923865
6.22,-0.004880034482497374,-0.029236140647045133,-0.0017852899649244414,-0.047864201647584544,0.0416856554210771,-0.9596404363754824,0.0009691212653360362,-0.009888859179419018,-0.0010913461454511559,-0.008857926163913031,0.033965130943376054,-0.17693837931379205,3.146085393872606e-05,-7.874994882258299e-05,0.0001462173829543132,3.406814587143955e-05,2.0703333112405584e-05,-0.00018252273121999217
6.24,-0.004907130355925347,-0.029020943776349256,-0.001800727511671596,-0.04860008958170178,0.04170562546653399,-0.9559683684933341,0.0013547936713986962,-0.010759843534793234,0.0007718773373582869,0.03404764838991569,0.020709665708031608,-0.18252006465525442,-3.0810091951045334e-05,-2.9463372507425932e-05,6.821018310319835e-06,-3.2046044957643034e-05,9.539128207343987e-06,-0.00018845566748135052
6.26,-0.004926089526226862,-0.02880101550183453,-0.0018176953008233188,-0.04800733444183714,0.04130232351255343,-0.9522061454552226,0.0009479585150756801,-0.0109964137257366,0.0008483894575881586,-0.03201448478467591,0.009544462212417717,-0.18845283319198994,-0.00016933818575521186,0.00020826448297885504,-0.0002464857838980913,-7.433210025738047e-06,-1.734766110193788e-05,-0.00014301419000228957
6.28,-0.004901971664676284,-0.02863655332922571,-0.0017720953333975054,-0.04763478496058442,0.0416104806024535,-0.9493583569644188,-0.0012058930775289264,-0.008223108630440595,-0.0022799983712931066,-0.0074449477459932155,-0.017334819936309698,-0.14303588725305325,0.00030814718490394853,0.0001769056435525742,0.0003437193731592147,4.095729420729959e-06,2.142147605947924e-05,-0.00018983601178833417
6.3,-0.004956110389713275,-0.02851892290084776,-0.0018140223110005849,-0.04781983270070368,0.04133175532366654,-0.9455503463491429,0.002706936251849471,-0.005881521418897488,0.0020963488801526353,0.004090218671532994,0.021402969673419668,-0.1898136644212798,-0.00022507254307456678,8.522844555922837e-06,-0.00013595616720516574,-1.716792637996851e-05,2.3131681635934002e-05,-0.0001808018248593379
6.32,-0.0049526280797080775,-0.028404936323439406,-0.001821026349819399,-0.04763275743290104,0.04081653748319558,-0.9419286199078931,-0.00017411550025983298,-0.005699328870418135,0.0003502019409390483,-0.017157775475989553,0.02313085616461013,-0.18080612807195806,-0.0002498049835145679,-4.744382659308581e-05,-0.00012486703803961223,-1.324257966947595e-05,-1.3640890170525445e-05,-0.00015401831611652859
6.34,-0.00488599702146621,-0.0282803897027242,-0.001796354370500075,-0.047185018598390874,0.04100697381536681,-0.9388607846348814,-0.0033315529120933633,-0.006227331035760107,-0.0012335989659638205,-0.013244449201205762,-0.013623331419972073,-0.1540311074727973,0.0003523156543538831,-0.00016742696827229186,0.00012822610051233164,4.4770878710139045e-06,-1.1318049489641407e-05,-0.00017674916839981744
6.36,-0.004909333506626975,-0.02811506465028432,-0.0018044316184441245,-0.04707574003504945,0.041330151840050885,-0.9353317567924131,0.001166824258038275,-0.008266252621993767,0.00040386239720054595,0.004468625720589026,-0.011319150276914356,-0.1767383203764128,0.00016074591203505979,0.00018043679830534318,0.00023075821604681945,-3.179855279546687e-05,-4.865036881687542e-06,-0.00017116759699257352
6.38,-0.004973038475533473,-0.02799747552709586,-0.0018707812637840382,-0.046358376036617695,0.04119230867436979,-0.9319228365411384,0.0031852484453249,-0.005879456159422676,0.0033174822669975296,-0.03178123497936333,-0.004868118763252728,-0.1711702570496023,-5.1481213279605325e-05,-5.253936899420423e-06,-0.00014742485586189988,-1.4746436652688068e-05,-2.547551295355935e-06,-0.00016768315435978438
6.4,-0.005022914551178825,-0.02788004464058136,-0.0018989978449903688,-0.04597998694017957,0.04116879476980529,-0.9285765717100336,0.002493803782267577,-0.0058715443257257305,0.001410829060315392,-0.01475457088084843,-0.002548659381573535,-0.16768481947423738,-0.0005016760092360103,0.0002307393425492625,-0.00011973002476542079,-3.602865242044611e-05,2.0269718962235604e-05,-0.00020441873960827322
6.42,-0.0049452515414375245,-0.027822468857100296,-0.0018965696053823144,-0.045401510304854224,0.0405395715597626,-0.9244914294790216,-0.003883150487064948,-0.0028787891740536292,-0.00012141198040315567,-0.03601849390668935,0.020258823036605107,-0.2044011989199795,0.00013644762042722947,-0.000148121189959949,8.724074376365078e-05,9.43394735860409e-06,3.3889080602242966e-05,-0.00018368375439269455
6.44,-0.004903087797443348,-0.027728151320191546,-0.0019162412402078388,-0.04580158576050373,0.0400698981598635,-0.9207980015512651,-0.002108187199708845,-0.004715876845437364,0.0009835817412787759,0.009412243519168653,0.033882572064671976,-0.1836936471086195,-1.2151868052912451e-05,-4.2038057085133935e-05,-0.00024343469283980623,3.0406677211245296e-06,9.690629352994768e-06,-0.00020098299877960063
6.46,-0.004858383318488733,-0.027624392447031604,-0.0018740827490183465,-0.04585245545476026,0.039997313479266286,-0.9167737134493454,-0.0022352239477307426,-0.00518794365799701,-0.0021079245594755273,0.0030437101904445887,0.009702181164638526,-0.20097474300054533,0.0002160249041929583,0.00017707280173034527,-0.00014830175728983193,2.8676206982222697e-06,3.326675175342392e-05,-0.000155756073536945
6.48,-0.004868891778509556,-0.02756673980270269,-0.0017949418223195401,-0.04613701552235826,0.03946773936393576,-0.9136408575377913,0.0005254230010412028,-0.0028826322164455073,-0.003957046334938743,0.002867704782112135,0.03325549951609218,-0.15577766574880872,-0.00018527048546104275,-0.00029769790922613295,8.027246776800053e-05,-1.86089958923937e-05,6.741568515103429e-06,-0.00017631927988735052
6.5,-0.004832399724770987,-0.027434508177607897,-0.0017371083103723262,-0.045770925196526584,0.039242843335128515,-0.910118247688776,-0.0018246026869284332,-0.006611581254739516,-0.002891675597362111,-0.018598740626668327,0.006754229091416351,-0.17630947113159184,0.00010208523551391732,-7.448993829683029e-05,4.5348533319934425e-05,5.175888315608385e-05,5.521553328755002e-06,-0.00015786507521809053
6.52,-0.004822193587770418,-0.02728510546580551,-0.001691478052339268,-0.046709781708726285,0.03967365965895743,-0.9069421308214941,-0.0005103068500285101,-0.007470135590120055,-0.0022815129016552412,0.0517252869283097,0.005522141939533301,-0.15787388253836304,3.145142271083467e-05,6.510830891029486e-05,-8.33789794836125e-05,-8.476362161738944e-07,7.160230152320652e-06,-0.0001566055032982808
6.54,-0.004820072761810516,-0.027154062814822605,-0.0016253326894187792,-0.04668600934389804,0.039596599871401114,-0.9038074913097653,-0.00010604129799513418,-0.006552132549145336,-0.003307268146022684,-0.0008225322998425336,0.007159447954432888,-0.15660610895770422,0.0002848080275690606,3.6438678875042044e-05,0.00019438432726682857,-2.9275486735008062e-05,1.0382337566230848e-05,-0.0001414078801840795
6.56,-0.004890026222765083,-0.027033895485264137,-0.0016091970746753281,-0.046169033885622025,0.03919631767571374,-0.9009840878585129,0.0034976730477283054,-0.006008366477923611,-0.0008067807371701266,-0.0292619002622613,0.01038079861525912,-0.14141513743820763,-0.00012672792296374892,-0.00010055128418824925,4.566547500081673e-05,-1.1001477730266933e-05,2.9638881935170572e-06,-0.00018011165099682787
6.58,-0.0049270367089909485,-0.026889811774868877,-0.0016048174773680701,-0.045907460786114414,0.03911419618099701,-0.8973853341480399,0.0018505243112932346,-0.0072041855197633045,-0.00021897986536398534,-0.011010197202040616,0.0029674298169902816,-0.18009317315727497,0.0002228857206996639,-0.00010368505076553196,-6.26979153811417e-05,-1.9594688565312907e-05,3.2916401004065384e-05,-0.0001755938815481629
6.6,-0.005019962139066515,-0.026721321443940155,-0.0015846326771987718,-0.04575659901383163,0.03839552527216059,-0.8938637068414129,0.004646271503778306,-0.00842451654643585,-0.001009240008467055,-0.0195905894142663,0.03290210017348717,-0.17559602998947738,4.683611249183369e-05,8.474688601092995e-05,1.6401573787236296e-05,-3.695408342490624e-05,3.068733767100791e-05,-0.00015872869693119945
6.62,-0.005123560270270319,-0.026576400543706274,-0.0015688522648565906,-0.045270026932730426,0.03755653319815093,-0.8906856859651928,0.005179906560190314,-0.007246045011694532,-0.0007890206171096159,-0.03694579224239647,0.03068839523465913,-0.1587367511935935,-0.00010270462965299685,1.2192670099632812e-05,-4.831246145174462e-05,-3.214077553625736e-05,2.5312421627449863e-05,-0.00016438203123854306
6.64,-0.005199867011310127,-0.026436397026231878,-0.0015410499188285298,-0.04482285845027574,0.0368631236065731,-0.8873960150447842,0.003815337051990302,-0.0070001758737201335,-0.0013901173014051445,-0.032143069963314994,0.025314988690180312,-0.16437933558021858,-0.0001821711175098472,-7.032288918635753e-05,4.746368504380895e-05,-8.74743569074127e-06,3.9386541931440945e-05,-0.00015334014061971546
6.66,-0.005229125036427976,-0.02628037485644716,-0.001525606046528516,-0.04494180520597584,0.03611069629609817,-0.8843127565384037,0.0014629012558925064,-0.007801108489235738,-0.0007721936149987905,-0.008758607259871706,0.03937982267228447,-0.15334541190786302,-0.00015642234626940673,-0.0001197001454613269,-2.1335595506097164e-05,-2.6350467272543213e-05,7.20405150467033e-06,-0.000160658813618628
6.68,-0.005218443066041391,-0.026096045754231023,-0.00150496028137026,-0.04444491813225939,0.03580642739390972,-0.8811046464567114,-0.0005340985193292179,-0.009216455110806486,-0.001032288257912426,-0.026342067043766557,0.007219415646874651,-0.16065532142124456,8.080911501703378e-05,0.00014689005318313666,-7.2774441025277135e-06,4.924636985220421e-06,-1.0485372035217952e-05,-0.00016922857725619076
